id,traderAddress,baseTokenAddress,quoteTokenAddress,traderType,blockNumber,txCount,baseBalance,quoteBalance,createdAt
cmkleg6qz00256pm33b692uop,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070588,115,389.4644582003779,142496.7204159987,2026-01-19T16:48:36.395Z
cmkleg6rd00266pm3rmf3cgba,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070588,141,217.9417764530115,18836.12695044315,2026-01-19T16:48:36.409Z
cmkleg70g00276pm3xsdv9bnz,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070612,117,388.6626250799459,143004.0019706299,2026-01-19T16:48:36.736Z
cmkleg70z00286pm311ocofdz,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070612,144,217.9420275431686,18857.22070338537,2026-01-19T16:48:36.755Z
cmkleg72300296pm3228r92r4,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070612,146,217.9420275431686,18866.70689552321,2026-01-19T16:48:36.795Z
cmkleg72p002a6pm3vgi8jpxj,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070612,132,177994.8198758124,21974.097591424,2026-01-19T16:48:36.817Z
cmkleg733002b6pm3mqpl8kcu,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070612,120,392.2798669891978,139988.1987099272,2026-01-19T16:48:36.831Z
cmkleg73v002d6pm388epv4lx,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070612,134,177994.818914037,21974.00886797543,2026-01-19T16:48:36.859Z
cmkleg73v002c6pm3rq9q0dj6,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070612,149,218.8306938063898,18119.58530246049,2026-01-19T16:48:36.859Z
cmkleg74n002e6pm34fm6f92w,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070612,122,388.8526258546856,142867.3770919813,2026-01-19T16:48:36.887Z
cmkleg75b002f6pm391t734gi,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070612,136,177546.5172855056,22422.27980302524,2026-01-19T16:48:36.911Z
cmkleg75d002g6pm3s5yg99cv,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070612,151,218.3908513627863,18508.3896515058,2026-01-19T16:48:36.913Z
cmkleg767002h6pm3juiv7760,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070612,124,388.8526258546856,142978.0459609327,2026-01-19T16:48:36.943Z
cmkleg76s002i6pm3m2n9dsjt,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070612,138,177994.8147307402,21973.83420696473,2026-01-19T16:48:36.964Z
cmkleg76u002j6pm3uc5vvhw8,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070612,153,218.3908513627863,18517.84402528813,2026-01-19T16:48:36.966Z
cmkleg77w002k6pm3str9j4m3,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070612,126,392.1563002891286,140118.485041714,2026-01-19T16:48:37.004Z
cmkleg78c002l6pm3p1mf5ip0,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070612,155,218.8313565239069,18147.48714478236,2026-01-19T16:48:37.020Z
cmkleg78g002m6pm33atzwmg7,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070612,140,177546.5172855056,22422.10074665169,2026-01-19T16:48:37.024Z
cmkleg79p002n6pm39ff8kryd,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070612,129,398.7617125547951,134569.7930340621,2026-01-19T16:48:37.069Z
cmkleg7b9002o6pm3xgx3x8fc,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070612,159,219.2636984931456,17804.27963789781,2026-01-19T16:48:37.125Z
cmkleg7be002p6pm36rkx549q,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070612,131,398.6746363672243,134653.8562678348,2026-01-19T16:48:37.130Z
cmkleg7dl002q6pm3kaxhz83g,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070612,162,220.1019918011298,17099.23016423705,2026-01-19T16:48:37.209Z
cmkleg7h3002r6pm35w9xmt92,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070612,134,398.7852194173677,134348.6140538967,2026-01-19T16:48:37.335Z
cmkleg7i8002s6pm303b38324,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070690,146,179286.6272470216,20681.35679008099,2026-01-19T16:48:37.376Z
cmkleg7i9002t6pm34n48oyb1,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070690,164,220.1022222049947,17108.89664891868,2026-01-19T16:48:37.377Z
cmkleg7ri002u6pm38j8oj229,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070690,148,179700.1249098653,20267.72965427937,2026-01-19T16:48:37.710Z
cmkleg7sa002v6pm3whw7ybk3,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070690,167,220.5094161801117,16776.16566543677,2026-01-19T16:48:37.738Z
cmkleg818002w6pm3jyettn6d,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070707,151,180105.3495254103,19862.30296644864,2026-01-19T16:48:38.060Z
cmkleg81a002x6pm3rys9pxq8,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070707,139,475.9751289400247,126829.9359493936,2026-01-19T16:48:38.062Z
cmkleg83b002y6pm3f884sko1,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070707,172,220.9086911073491,16459.47026221576,2026-01-19T16:48:38.135Z
cmkleg83c002z6pm3duz6krv5,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070707,153,179700.1233675313,20267.5081187884,2026-01-19T16:48:38.136Z
cmkleg89g00306pm3c0g8qhr8,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070707,157,180891.6214136459,19075.6165013387,2026-01-19T16:48:38.356Z
cmkleg89t00316pm35pxaldxc,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070707,175,221.6838175747812,15807.67523983202,2026-01-19T16:48:38.369Z
cmkleg8c100326pm3ciefit3e,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070707,146,490.5465294361788,122150.5462193432,2026-01-19T16:48:38.449Z
cmkleg8cq00336pm3gb4007h8,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070707,159,180891.6194238993,19075.54520291879,2026-01-19T16:48:38.474Z
cmkleg8ga00346pm3p4metn5b,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070756,161,180502.4512159201,19464.69997976869,2026-01-19T16:48:38.602Z
cmkleg8ga00356pm3anui5loi,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070756,178,221.6840697146033,15834.15678314143,2026-01-19T16:48:38.602Z
cmkleg8qi00366pm367xuvu3p,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070756,149,493.4679358001175,126051.7842150948,2026-01-19T16:48:38.970Z
cmkleg8r200376pm31en593cx,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070756,163,180891.6161718245,19075.40598017332,2026-01-19T16:48:38.990Z
cmkleg8se00386pm3wtiw6nsg,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070756,165,180891.6147359425,19464.55620285197,2026-01-19T16:48:39.038Z
cmkleg8sg00396pm3iko5uxmq,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070756,182,222.0606624311486,15533.21925803073,2026-01-19T16:48:39.040Z
cmkleg8sw003a6pm3irc47zzt,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070756,152,499.509487751176,121060.1335601771,2026-01-19T16:48:39.056Z
cmkleg8tz003b6pm3ni25exq0,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070756,167,180891.6132905344,19464.48388450377,2026-01-19T16:48:39.095Z
cmkleg8v9003c6pm3r8j13kkr,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070779,185,222.7930236972074,14918.10377541272,2026-01-19T16:48:39.141Z
cmkleg8vb003d6pm3s5uzfdha,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070779,154,496.5197371562145,124115.4851499375,2026-01-19T16:48:39.143Z
cmkleg8vo003e6pm3qh3zyzo6,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070779,169,180891.6118381965,19075.1942068137,2026-01-19T16:48:39.156Z
cmkleg8wr003f6pm3tkgqz3kw,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070779,187,222.4305370390005,15260.44953731704,2026-01-19T16:48:39.195Z
cmkleg8x1003g6pm3hipq8ffx,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070779,156,499.5309851757081,124121.8940445022,2026-01-19T16:48:39.205Z
cmkleg8yk003h6pm342tzvjdz,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070779,171,180502.4512159201,19464.34531634096,2026-01-19T16:48:39.260Z
cmkleg8yp003i6pm3bo22oo3l,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070779,158,496.5197371562145,124112.1976563714,2026-01-19T16:48:39.265Z
cmkleg8z0003j6pm3xzx39ps5,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070779,190,222.7939194034152,14969.80020368181,2026-01-19T16:48:39.276Z
cmkleg901003k6pm37u1zngvo,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070779,173,180891.6095305457,19075.05841001414,2026-01-19T16:48:39.313Z
cmkleg904003l6pm3bottzyxz,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070779,160,496.5197371562145,124122.583237657,2026-01-19T16:48:39.315Z
cmkleg91k003m6pm3cqhsbras,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070779,175,180502.4512159201,19464.21581853911,2026-01-19T16:48:39.368Z
cmkleg91l003n6pm3tilogg1e,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070779,162,496.5197371562145,124112.255670004,2026-01-19T16:48:39.369Z
cmkleg9kh003o6pm3x9ek32vz,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070829,166,538.5498349051109,122004.1742210984,2026-01-19T16:48:40.049Z
cmkleg9l6003p6pm3inh7xpwr,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070829,198,224.5062855591115,13543.93262514666,2026-01-19T16:48:40.074Z
cmkleg9mk003q6pm3qtzikgs2,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070829,200,224.5062855591115,13556.34157835496,2026-01-19T16:48:40.124Z
cmkleg9ml003r6pm37tylkkf2,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070829,182,182012.9953312057,17953.11318060987,2026-01-19T16:48:40.125Z
cmkleg9oc003s6pm3e7lgmhrg,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070829,184,182012.9953312057,17953.0551006038,2026-01-19T16:48:40.188Z
cmkleg9og003t6pm32kjylm61,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070829,170,544.4563369965191,117152.9237289237,2026-01-19T16:48:40.192Z
cmkleg9oo003u6pm3ao23lycv,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070829,203,225.1447593964258,13019.51045185211,2026-01-19T16:48:40.200Z
cmkleg9r4003v6pm3d0zp2pec,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070829,205,224.8287483705095,13309.03706473848,2026-01-19T16:48:40.288Z
cmkleg9rb003w6pm32fj1qnoo,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070829,186,182371.9378975205,17593.99399859173,2026-01-19T16:48:40.295Z
cmkleg9ve003x6pm3ltfj4d86,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070829,173,547.569184948644,112513.8531302399,2026-01-19T16:48:40.442Z
cmkleg9vu003y6pm3t6xebw2h,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070829,208,225.1453210292549,13054.51275328013,2026-01-19T16:48:40.458Z
cmkleg9xn003z6pm3dy6grc49,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070829,190,182723.6982070687,17241.9994650295,2026-01-19T16:48:40.523Z
cmkleg9xo00406pm330inu1o1,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070829,210,225.1453210292549,13066.57854000208,2026-01-19T16:48:40.524Z
cmklega0z00416pm3liighu1h,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070884,175,547.569184948644,132085.4029553497,2026-01-19T16:48:40.643Z
cmklega1f00426pm3npcfvn6k,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070884,192,182723.6982070687,16897.15947572891,2026-01-19T16:48:40.659Z
cmklega2r00436pm3me6kue10,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070884,177,547.569184948644,132749.8373448271,2026-01-19T16:48:40.707Z
cmklega6s00446pm3bkiruxxs,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070884,214,225.7607294959719,12817.02528751252,2026-01-19T16:48:40.852Z
cmklega6u00456pm3kprds8oz,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070884,195,183068.4222248852,16897.04918440899,2026-01-19T16:48:40.854Z
cmklegahx00466pm350imhja9,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070884,179,550.7959780509694,130094.8405979306,2026-01-19T16:48:41.253Z
cmklegaig00476pm3257u20e2,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070904,197,183406.2506503179,16559.10820072081,2026-01-19T16:48:41.272Z
cmklegama00486pm3aj8pue2v,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070904,217,226.0597602451821,12309.47108612703,2026-01-19T16:48:41.410Z
cmklegan700496pm36kmhws8i,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070904,181,550.7959780509694,130294.010700829,2026-01-19T16:48:41.443Z
cmkleganf004a6pm3b7vukil5,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070904,219,226.0600323096493,12320.77324612751,2026-01-19T16:48:41.451Z
cmklegao0004b6pm31cy0gwfo,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070904,200,183406.2495425541,16559.00145524946,2026-01-19T16:48:41.472Z
cmklegaoq004c6pm358ddjmdx,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070904,183,550.7959780509694,130125.9707553333,2026-01-19T16:48:41.498Z
cmklegap3004d6pm3kjyouisl,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070904,221,225.7610073157371,12596.67407530395,2026-01-19T16:48:41.511Z
cmklegap5004e6pm3uebd76t0,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070904,202,183406.2495425541,16558.94861602377,2026-01-19T16:48:41.513Z
cmklegaqh004f6pm3guul7ymx,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070904,223,225.7610073157371,12608.89236957699,2026-01-19T16:48:41.561Z
cmklegaqi004g6pm3bzt618bc,0xa0Ee7A142d267C1f36714E4a8F75612F20a79720,0x55d398326f99059fF775485246999027B3197955,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070904,204,183406.2495425541,16558.89634546951,2026-01-19T16:48:41.562Z
cmklegaqj004h6pm39kecv1pq,0x23618e81E3f5cdF7f54C3d65f7FBc0aBf5B21E8f,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,SUBSCRIPTION,70070904,185,550.7959780509694,130284.3916189032,2026-01-19T16:48:41.563Z
cmklegave004i6pm3gdjawi8k,0x14dC79964da2C08b23698B3D3cc7Ca32193d9955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,SUBSCRIPTION,70070904,225,225.7610073157371,12620.83949329027,2026-01-19T16:48:41.738Z
